product_id,name,category,units_in_stock,price,rating_avg,return_rate
GRO-09446,Kellogg's Corn Flakes,grocery,691,619.11,1.6,5.2
ELE-09447,Dell Laptop,electronics,68,1899.33,1.4,19.6
CLO-09448,Nike Sportswear,clothing,722,293.86,1.9,17.1
ELE-09449,Samsung Smart TV,electronics,540,981.56,3.8,11.2
ELE-09450,Samsung Smart TV,electronics,646,296.84,1.5,5.2
COS-09451,MAC Eyeliner,cosmetics,820,1880.34,2.9,3.9
COS-09452,L'Oreal Mascara,cosmetics,802,357.1,4.1,15.4
CLO-09453,Nike Sportswear,clothing,603,1367.18,2.2,19.3
COS-09454,Lakme Foundation,cosmetics,648,1837.46,4.3,19.7
APP-09455,Samsung Refrigerator,appliances,456,1967.39,2.0,1.7
APP-09456,IFB Dishwasher,appliances,428,304.97,1.3,17.8
APP-09457,Havells Geyser,appliances,991,624.56,2.4,6.7
GRO-09458,Hershey's Chocolate,grocery,185,1757.58,2.4,7.7
APP-09459,IFB Dishwasher,appliances,446,1374.19,1.9,1.2
HOM-09460,Milton Water Bottle,home,312,1066.3,4.0,15.6
COS-09461,Lakme Foundation,cosmetics,5,102.25,4.3,2.9
SKI-09462,Cetaphil Moisturizer,skincare,642,420.11,4.5,12.8
CLO-09463,Puma Hoodie,clothing,5,1035.61,2.7,19.7
CLO-09464,Puma Hoodie,clothing,497,113.76,1.8,16.5
APP-09465,Samsung Refrigerator,appliances,822,241.2,3.3,2.2
SKI-09466,The Ordinary Serum,skincare,635,704.97,2.6,5.9
GRO-09467,Amul Butter,grocery,750,1550.58,2.1,11.6
ELE-09468,Sony Headphones,electronics,375,966.08,3.3,7.5
HOM-09469,Amazon Basics Curtains,home,257,1196.38,2.1,1.3
COS-09470,Lakme Foundation,cosmetics,562,1650.21,1.7,4.1
COS-09471,L'Oreal Mascara,cosmetics,718,411.0,1.5,16.6
CLO-09472,Zara Summer Dress,clothing,715,780.41,1.1,2.2
HOM-09473,Philips LED Bulb,home,629,374.19,4.6,9.9
CLO-09474,H&M Cotton Shirt,clothing,686,1912.54,4.3,11.0
FUR-09475,Nilkamal Chair,furniture,548,1070.95,1.1,18.1
CLO-09476,H&M Cotton Shirt,clothing,240,597.61,3.5,18.9
COS-09477,MAC Eyeliner,cosmetics,796,1859.78,4.0,18.6
COS-09478,MAC Eyeliner,cosmetics,971,1357.91,3.0,14.8
COS-09479,Maybelline Lipstick,cosmetics,474,1626.23,1.5,17.8
FUR-09480,Godrej Wardrobe,furniture,117,619.38,2.1,3.0
SKI-09481,Cetaphil Moisturizer,skincare,949,1414.1,3.5,12.9
GRO-09482,Whole Foods Organic Oats,grocery,353,799.07,4.4,2.7
CLO-09483,Levi's Denim Jeans,clothing,760,1775.25,1.2,11.4
APP-09484,LG Washing Machine,appliances,550,48.2,4.3,1.3
COS-09485,MAC Eyeliner,cosmetics,889,1096.19,2.7,18.4
ELE-09486,Apple iPhone,electronics,161,1057.57,3.8,4.0
ELE-09487,Samsung Smart TV,electronics,217,36.21,1.7,11.8
FUR-09488,Ikea Study Table,furniture,885,536.87,2.7,16.8
APP-09489,Havells Geyser,appliances,208,545.95,1.6,19.0
FUR-09490,Nilkamal Chair,furniture,979,1246.09,3.4,8.3
FUR-09491,Durian Office Desk,furniture,742,441.47,1.2,10.0
COS-09492,Lakme Foundation,cosmetics,815,254.59,4.9,1.4
APP-09493,Havells Geyser,appliances,429,1919.0,4.6,16.9
CLO-09494,Puma Hoodie,clothing,539,686.16,3.4,16.6
COS-09495,MAC Eyeliner,cosmetics,799,487.62,3.1,6.0
ELE-09496,Samsung Smart TV,electronics,709,1925.54,2.9,13.5
CLO-09497,Puma Hoodie,clothing,599,1541.44,3.0,5.6
SKI-09498,Cetaphil Moisturizer,skincare,210,307.64,3.2,17.8
FUR-09499,Urban Ladder Sofa,furniture,388,1491.2,2.6,2.3
HOM-09500,Milton Water Bottle,home,902,1033.43,1.6,3.8
CLO-09501,Puma Hoodie,clothing,279,165.08,1.5,12.7
FUR-09502,Godrej Wardrobe,furniture,972,333.06,2.5,3.9
CLO-09503,H&M Cotton Shirt,clothing,343,1108.38,2.6,16.6
CLO-09504,H&M Cotton Shirt,clothing,693,671.55,2.3,1.7
SKI-09505,Mamaearth Ubtan,skincare,841,1336.16,1.8,8.3
SKI-09506,Cetaphil Moisturizer,skincare,830,1801.42,4.9,18.9
FUR-09507,Durian Office Desk,furniture,712,1882.09,4.0,15.2
HOM-09508,Philips LED Bulb,home,585,899.41,1.4,15.6
HOM-09509,Amazon Basics Curtains,home,902,454.2,2.9,0.6
COS-09510,MAC Eyeliner,cosmetics,118,149.63,2.4,9.4
COS-09511,L'Oreal Mascara,cosmetics,144,1946.57,4.1,9.9
GRO-09512,Amul Butter,grocery,586,1959.93,3.2,3.0
FUR-09513,Godrej Wardrobe,furniture,102,675.46,3.2,5.6
GRO-09514,Nestle Milk,grocery,846,63.54,3.5,1.6
COS-09515,MAC Eyeliner,cosmetics,834,259.77,4.7,4.8
HOM-09516,Pigeon Pressure Cooker,home,897,490.5,3.7,3.4
CLO-09517,Puma Hoodie,clothing,601,1460.34,3.0,4.8
GRO-09518,Nestle Milk,grocery,31,1716.21,2.7,16.4
APP-09519,IFB Dishwasher,appliances,601,1957.32,4.5,6.4
HOM-09520,Amazon Basics Curtains,home,540,464.2,3.7,5.6
CLO-09521,Nike Sportswear,clothing,496,381.43,2.2,9.9
CLO-09522,Zara Summer Dress,clothing,370,1656.06,1.9,16.9
GRO-09523,Hershey's Chocolate,grocery,56,1122.9,2.0,18.1
GRO-09524,Hershey's Chocolate,grocery,599,1854.41,2.9,2.0
SKI-09525,Mamaearth Ubtan,skincare,104,1611.19,3.4,12.4
HOM-09526,Philips LED Bulb,home,742,730.66,1.5,5.1
FUR-09527,Durian Office Desk,furniture,272,1041.76,2.7,3.0
CLO-09528,Puma Hoodie,clothing,703,475.48,2.2,5.6
APP-09529,IFB Dishwasher,appliances,754,492.69,3.9,3.9
COS-09530,MAC Eyeliner,cosmetics,549,1663.78,4.3,3.2
GRO-09531,Amul Butter,grocery,451,269.46,1.8,10.5
CLO-09532,Zara Summer Dress,clothing,432,840.78,2.1,18.4
APP-09533,LG Washing Machine,appliances,713,895.61,2.7,8.8
SKI-09534,Mamaearth Ubtan,skincare,248,1975.52,1.9,3.0
SKI-09535,The Ordinary Serum,skincare,313,54.39,4.8,13.1
FUR-09536,Godrej Wardrobe,furniture,873,478.06,2.0,1.0
GRO-09537,Kellogg's Corn Flakes,grocery,736,1166.43,2.4,5.1
APP-09538,Bajaj Mixer Grinder,appliances,64,433.01,1.4,2.7
HOM-09539,Cello Chairs,home,373,1219.6,2.0,10.0
SKI-09540,Mamaearth Ubtan,skincare,314,766.07,1.4,10.6
SKI-09541,Neutrogena Face Wash,skincare,536,650.46,3.3,17.6
ELE-09542,Samsung Smart TV,electronics,798,1571.79,3.2,6.9
SKI-09543,Neutrogena Face Wash,skincare,688,377.57,1.2,16.5
FUR-09544,Ikea Study Table,furniture,708,207.64,2.9,19.1
HOM-09545,Amazon Basics Curtains,home,583,160.62,1.1,13.7
SKI-09546,Nivea Soft Cream,skincare,707,520.46,3.5,6.0
HOM-09547,Milton Water Bottle,home,165,1866.31,4.7,7.9
GRO-09548,Hershey's Chocolate,grocery,747,32.56,3.5,12.2
SKI-09549,Cetaphil Moisturizer,skincare,68,1071.65,5.0,4.4
COS-09550,MAC Eyeliner,cosmetics,402,81.11,3.9,17.2
GRO-09551,Nestle Milk,grocery,198,1356.87,2.3,12.8
APP-09552,Bajaj Mixer Grinder,appliances,469,1161.21,3.1,17.9
GRO-09553,Whole Foods Organic Oats,grocery,171,12.04,2.1,12.2
CLO-09554,H&M Cotton Shirt,clothing,128,1859.85,1.6,7.3
GRO-09555,Amul Butter,grocery,511,961.82,3.5,12.0
APP-09556,Bajaj Mixer Grinder,appliances,40,1960.51,4.9,9.7
FUR-09557,Nilkamal Chair,furniture,416,812.23,3.8,18.6
APP-09558,Bajaj Mixer Grinder,appliances,885,1336.11,2.5,17.4
SKI-09559,Mamaearth Ubtan,skincare,680,140.58,1.5,15.2
ELE-09560,Dell Laptop,electronics,552,1712.59,4.8,5.6
FUR-09561,Ikea Study Table,furniture,102,1337.52,1.1,12.0
GRO-09562,Amul Butter,grocery,532,1815.97,1.0,18.3
GRO-09563,Whole Foods Organic Oats,grocery,908,17.6,2.0,9.9
ELE-09564,Sony Headphones,electronics,674,782.24,2.4,15.6
GRO-09565,Nestle Milk,grocery,824,1628.25,4.0,19.9
HOM-09566,Cello Chairs,home,75,1967.72,3.6,13.2
COS-09567,MAC Eyeliner,cosmetics,616,423.3,5.0,13.5
COS-09568,L'Oreal Mascara,cosmetics,713,1772.49,2.9,9.2
HOM-09569,Milton Water Bottle,home,391,956.74,4.9,10.2
ELE-09570,Samsung Smart TV,electronics,274,723.98,3.6,19.4
COS-09571,MAC Eyeliner,cosmetics,252,324.26,3.5,15.3
HOM-09572,Pigeon Pressure Cooker,home,813,665.92,1.6,2.4
ELE-09573,Samsung Smart TV,electronics,77,1664.7,1.1,15.8
HOM-09574,Amazon Basics Curtains,home,713,1068.37,4.5,18.5
ELE-09575,Logitech Wireless Mouse,electronics,877,472.28,2.2,14.5
COS-09576,Revlon Compact Powder,cosmetics,958,1555.85,2.0,6.4
GRO-09577,Amul Butter,grocery,338,1510.78,1.7,8.8
CLO-09578,Zara Summer Dress,clothing,143,1076.18,4.4,10.8
CLO-09579,Levi's Denim Jeans,clothing,979,1315.62,1.4,15.9
CLO-09580,Zara Summer Dress,clothing,652,1292.5,3.1,15.6
CLO-09581,H&M Cotton Shirt,clothing,805,1256.76,2.9,12.6
COS-09582,L'Oreal Mascara,cosmetics,791,772.0,3.2,19.2
ELE-09583,Samsung Smart TV,electronics,165,1605.27,3.6,9.0
HOM-09584,Cello Chairs,home,195,1896.89,2.4,3.7
ELE-09585,Logitech Wireless Mouse,electronics,258,1564.75,3.6,13.8
GRO-09586,Whole Foods Organic Oats,grocery,467,216.37,1.2,19.4
HOM-09587,Amazon Basics Curtains,home,904,360.27,4.9,7.7
HOM-09588,Philips LED Bulb,home,451,1472.66,2.6,12.2
ELE-09589,Logitech Wireless Mouse,electronics,80,1514.01,3.5,14.4
HOM-09590,Pigeon Pressure Cooker,home,774,451.43,3.0,15.9
FUR-09591,Godrej Wardrobe,furniture,893,1279.41,2.9,12.6
GRO-09592,Amul Butter,grocery,867,787.31,4.8,10.3
GRO-09593,Amul Butter,grocery,195,1911.93,3.6,6.9
CLO-09594,Nike Sportswear,clothing,966,767.47,3.2,1.5
COS-09595,L'Oreal Mascara,cosmetics,354,805.44,3.7,7.2
APP-09596,IFB Dishwasher,appliances,408,8.47,3.1,5.6
SKI-09597,The Ordinary Serum,skincare,771,351.77,4.5,17.2
SKI-09598,Mamaearth Ubtan,skincare,272,1550.49,2.2,16.9
HOM-09599,Amazon Basics Curtains,home,568,103.06,4.7,10.3
HOM-09600,Cello Chairs,home,115,1182.9,3.7,6.9
GRO-09601,Kellogg's Corn Flakes,grocery,19,1569.66,3.0,16.1
ELE-09602,Samsung Smart TV,electronics,655,851.41,3.4,13.6
CLO-09603,H&M Cotton Shirt,clothing,577,728.54,4.6,1.0
APP-09604,Havells Geyser,appliances,702,671.43,3.2,6.1
ELE-09605,Dell Laptop,electronics,292,1460.78,4.7,5.3
COS-09606,MAC Eyeliner,cosmetics,435,108.3,4.3,12.5
FUR-09607,Durian Office Desk,furniture,587,1107.21,1.3,10.7
CLO-09608,H&M Cotton Shirt,clothing,655,861.17,3.6,6.8
HOM-09609,Philips LED Bulb,home,577,804.95,3.2,2.7
HOM-09610,Pigeon Pressure Cooker,home,567,51.75,1.8,19.3
FUR-09611,Urban Ladder Sofa,furniture,535,115.82,1.5,8.8
CLO-09612,Puma Hoodie,clothing,100,1927.94,2.6,2.8
CLO-09613,H&M Cotton Shirt,clothing,820,1963.23,4.7,1.8
COS-09614,Revlon Compact Powder,cosmetics,550,350.46,5.0,18.1
ELE-09615,Dell Laptop,electronics,627,671.29,1.4,13.2
HOM-09616,Cello Chairs,home,447,1410.29,2.7,2.6
HOM-09617,Pigeon Pressure Cooker,home,29,1160.91,2.9,18.6
COS-09618,Revlon Compact Powder,cosmetics,124,1390.31,4.5,11.5
HOM-09619,Amazon Basics Curtains,home,760,109.96,3.5,3.0
HOM-09620,Cello Chairs,home,293,1733.63,3.0,18.2
COS-09621,L'Oreal Mascara,cosmetics,780,1770.38,2.1,16.8
ELE-09622,Apple iPhone,electronics,607,1106.39,2.5,15.0
CLO-09623,Zara Summer Dress,clothing,714,1950.92,4.5,10.3
HOM-09624,Pigeon Pressure Cooker,home,124,1946.59,3.7,9.9
ELE-09625,Apple iPhone,electronics,98,1728.11,2.8,6.5
CLO-09626,H&M Cotton Shirt,clothing,508,83.97,3.3,4.7
SKI-09627,Mamaearth Ubtan,skincare,565,679.44,4.7,12.6
APP-09628,Samsung Refrigerator,appliances,702,952.08,4.0,14.3
FUR-09629,Durian Office Desk,furniture,668,1359.0,1.2,11.6
ELE-09630,Sony Headphones,electronics,512,1602.14,4.9,10.3
HOM-09631,Milton Water Bottle,home,136,1403.1,3.6,2.1
CLO-09632,H&M Cotton Shirt,clothing,600,1727.85,4.6,14.9
APP-09633,LG Washing Machine,appliances,874,1479.61,4.5,16.9
HOM-09634,Milton Water Bottle,home,720,1679.03,1.4,10.2
GRO-09635,Whole Foods Organic Oats,grocery,16,1046.67,1.2,12.8
APP-09636,Bajaj Mixer Grinder,appliances,488,513.69,1.5,11.8
SKI-09637,Nivea Soft Cream,skincare,560,79.88,4.2,8.2
GRO-09638,Whole Foods Organic Oats,grocery,929,632.01,4.3,19.3
ELE-09639,Apple iPhone,electronics,872,1507.63,2.4,16.0
SKI-09640,Neutrogena Face Wash,skincare,251,684.12,1.1,19.9
COS-09641,Lakme Foundation,cosmetics,376,137.24,3.7,16.9
COS-09642,Maybelline Lipstick,cosmetics,934,1416.31,4.9,15.8
APP-09643,Havells Geyser,appliances,39,1482.08,4.8,13.6
HOM-09644,Amazon Basics Curtains,home,661,1596.31,4.2,10.8
SKI-09645,Mamaearth Ubtan,skincare,573,536.57,1.1,18.3
APP-09646,Havells Geyser,appliances,191,476.93,2.7,19.0
FUR-09647,Godrej Wardrobe,furniture,744,1333.13,2.2,15.9
FUR-09648,Durian Office Desk,furniture,127,730.07,1.7,8.6
GRO-09649,Hershey's Chocolate,grocery,719,999.53,4.3,17.6
HOM-09650,Cello Chairs,home,830,54.99,4.8,1.9
SKI-09651,Cetaphil Moisturizer,skincare,630,293.19,3.3,5.3
SKI-09652,Neutrogena Face Wash,skincare,587,1162.94,3.2,15.2
FUR-09653,Ikea Study Table,furniture,345,1802.92,1.9,8.0
FUR-09654,Urban Ladder Sofa,furniture,821,1987.72,4.6,17.2
SKI-09655,Nivea Soft Cream,skincare,155,1124.92,1.7,16.5
COS-09656,L'Oreal Mascara,cosmetics,363,957.96,4.5,12.3
SKI-09657,Cetaphil Moisturizer,skincare,954,607.23,2.3,1.3
CLO-09658,Nike Sportswear,clothing,661,1501.26,1.4,6.3
ELE-09659,Dell Laptop,electronics,785,1516.3,3.4,7.6
ELE-09660,Sony Headphones,electronics,21,776.77,2.4,12.4
GRO-09661,Kellogg's Corn Flakes,grocery,163,615.85,1.0,9.2
SKI-09662,Nivea Soft Cream,skincare,658,1333.67,3.6,16.7
APP-09663,Bajaj Mixer Grinder,appliances,932,1188.12,2.8,4.8
ELE-09664,Sony Headphones,electronics,226,268.79,1.9,19.0
COS-09665,Lakme Foundation,cosmetics,902,1164.27,4.4,11.4
FUR-09666,Nilkamal Chair,furniture,78,1629.12,4.7,3.1
FUR-09667,Nilkamal Chair,furniture,525,1089.34,2.1,7.9
HOM-09668,Cello Chairs,home,818,176.92,3.5,10.1
APP-09669,IFB Dishwasher,appliances,924,834.61,3.7,13.5
HOM-09670,Amazon Basics Curtains,home,198,326.67,2.2,12.3
ELE-09671,Samsung Smart TV,electronics,646,1572.13,1.4,10.2
CLO-09672,Zara Summer Dress,clothing,17,557.4,1.9,9.8
HOM-09673,Pigeon Pressure Cooker,home,843,286.27,2.7,5.5
ELE-09674,Samsung Smart TV,electronics,417,928.66,4.8,9.2
FUR-09675,Ikea Study Table,furniture,238,1640.95,1.4,17.7
CLO-09676,Puma Hoodie,clothing,907,1168.89,2.7,11.8
ELE-09677,Apple iPhone,electronics,586,1093.36,4.1,19.1
CLO-09678,Nike Sportswear,clothing,286,1473.05,2.9,4.2
SKI-09679,The Ordinary Serum,skincare,755,112.9,4.2,7.9
APP-09680,LG Washing Machine,appliances,398,274.01,4.7,1.4
HOM-09681,Philips LED Bulb,home,985,409.15,3.4,1.6
HOM-09682,Philips LED Bulb,home,513,327.73,4.7,2.3
COS-09683,L'Oreal Mascara,cosmetics,838,1992.01,1.7,14.7
CLO-09684,H&M Cotton Shirt,clothing,158,1225.43,4.8,3.0
ELE-09685,Logitech Wireless Mouse,electronics,487,1013.43,3.6,19.2
HOM-09686,Milton Water Bottle,home,474,358.15,1.7,17.9
HOM-09687,Milton Water Bottle,home,633,1800.52,4.1,18.0
GRO-09688,Hershey's Chocolate,grocery,610,1405.37,2.0,5.9
FUR-09689,Nilkamal Chair,furniture,898,558.18,4.5,1.0
HOM-09690,Amazon Basics Curtains,home,360,1679.12,3.2,8.3
FUR-09691,Nilkamal Chair,furniture,785,988.94,3.2,3.7
HOM-09692,Milton Water Bottle,home,214,62.2,3.8,12.2
GRO-09693,Nestle Milk,grocery,628,57.92,2.4,9.5
HOM-09694,Cello Chairs,home,140,660.45,1.7,8.2
HOM-09695,Milton Water Bottle,home,226,1336.29,2.3,13.7
FUR-09696,Godrej Wardrobe,furniture,916,1739.52,4.9,2.5
APP-09697,Havells Geyser,appliances,228,430.16,4.7,3.0
CLO-09698,Puma Hoodie,clothing,315,57.96,3.8,6.7
APP-09699,Bajaj Mixer Grinder,appliances,768,604.29,2.6,18.1
APP-09700,IFB Dishwasher,appliances,69,55.26,2.8,7.2
CLO-09701,Zara Summer Dress,clothing,193,344.03,1.5,5.5
FUR-09702,Nilkamal Chair,furniture,824,592.16,1.9,3.7
GRO-09703,Nestle Milk,grocery,153,735.61,5.0,5.1
COS-09704,MAC Eyeliner,cosmetics,230,16.97,2.4,16.7
CLO-09705,H&M Cotton Shirt,clothing,159,138.31,2.9,11.8
SKI-09706,Cetaphil Moisturizer,skincare,138,1913.22,2.5,15.8
HOM-09707,Philips LED Bulb,home,377,1672.02,4.2,2.0
ELE-09708,Sony Headphones,electronics,279,1094.68,3.6,9.7
APP-09709,LG Washing Machine,appliances,437,255.96,1.6,3.5
FUR-09710,Durian Office Desk,furniture,884,187.35,3.0,1.0
HOM-09711,Cello Chairs,home,237,853.7,1.4,17.3
CLO-09712,Puma Hoodie,clothing,107,403.75,2.2,1.0
CLO-09713,Zara Summer Dress,clothing,475,544.21,1.2,13.0
COS-09714,Lakme Foundation,cosmetics,419,1120.09,1.9,11.7
GRO-09715,Hershey's Chocolate,grocery,183,124.46,3.8,15.3
CLO-09716,Levi's Denim Jeans,clothing,47,1858.35,2.5,3.3
GRO-09717,Whole Foods Organic Oats,grocery,453,1487.87,1.8,15.8
CLO-09718,Puma Hoodie,clothing,864,5.45,2.0,12.8
CLO-09719,Puma Hoodie,clothing,584,436.75,1.9,2.2
HOM-09720,Cello Chairs,home,754,1043.25,3.8,5.3
SKI-09721,The Ordinary Serum,skincare,300,1847.76,3.6,12.5
GRO-09722,Amul Butter,grocery,476,187.53,3.0,19.0
HOM-09723,Cello Chairs,home,184,160.73,4.8,18.9
ELE-09724,Apple iPhone,electronics,698,70.33,3.1,13.9
GRO-09725,Whole Foods Organic Oats,grocery,52,336.11,2.9,19.9
ELE-09726,Samsung Smart TV,electronics,612,760.68,2.2,2.8
APP-09727,LG Washing Machine,appliances,345,1723.17,1.2,12.0
COS-09728,Revlon Compact Powder,cosmetics,277,321.44,4.6,12.2
GRO-09729,Nestle Milk,grocery,945,1947.22,4.6,16.7
SKI-09730,Mamaearth Ubtan,skincare,428,882.59,1.8,15.8
CLO-09731,Nike Sportswear,clothing,777,1763.47,4.1,14.7
HOM-09732,Philips LED Bulb,home,698,661.27,1.2,16.7
COS-09733,L'Oreal Mascara,cosmetics,371,1291.41,4.7,11.0
FUR-09734,Ikea Study Table,furniture,304,1492.12,2.2,10.2
SKI-09735,Nivea Soft Cream,skincare,623,757.03,1.7,5.5
CLO-09736,Levi's Denim Jeans,clothing,614,349.36,4.6,15.0
FUR-09737,Urban Ladder Sofa,furniture,79,1498.97,4.8,13.7
COS-09738,Maybelline Lipstick,cosmetics,413,1879.81,3.2,2.5
FUR-09739,Durian Office Desk,furniture,605,1688.09,1.0,11.9
HOM-09740,Milton Water Bottle,home,364,381.58,4.4,8.9
SKI-09741,Mamaearth Ubtan,skincare,650,1882.79,2.5,5.2
SKI-09742,Nivea Soft Cream,skincare,530,1408.23,4.8,9.2
CLO-09743,Nike Sportswear,clothing,415,417.96,3.9,3.1
FUR-09744,Ikea Study Table,furniture,591,1627.79,4.6,1.7
APP-09745,LG Washing Machine,appliances,405,1166.88,3.4,0.7
COS-09746,MAC Eyeliner,cosmetics,391,1360.65,4.1,4.9
SKI-09747,The Ordinary Serum,skincare,491,1998.75,4.8,5.1
COS-09748,Lakme Foundation,cosmetics,435,1786.74,1.5,12.5
GRO-09749,Whole Foods Organic Oats,grocery,191,629.82,3.3,13.0
GRO-09750,Hershey's Chocolate,grocery,212,8.33,3.4,1.0
GRO-09751,Nestle Milk,grocery,639,807.02,4.9,11.7
SKI-09752,Nivea Soft Cream,skincare,624,667.8,3.2,6.8
COS-09753,MAC Eyeliner,cosmetics,197,179.63,1.2,11.8
ELE-09754,Apple iPhone,electronics,747,260.91,2.1,17.9
GRO-09755,Nestle Milk,grocery,318,828.09,2.9,15.7
SKI-09756,Neutrogena Face Wash,skincare,797,1690.4,2.9,16.8
FUR-09757,Durian Office Desk,furniture,964,617.21,3.4,11.4
HOM-09758,Cello Chairs,home,373,639.51,1.4,2.2
APP-09759,Bajaj Mixer Grinder,appliances,589,595.01,3.2,5.9
GRO-09760,Nestle Milk,grocery,153,1499.28,3.9,19.5
SKI-09761,Mamaearth Ubtan,skincare,293,1287.87,3.2,12.6
SKI-09762,Nivea Soft Cream,skincare,624,1529.4,3.5,15.5
HOM-09763,Philips LED Bulb,home,66,483.1,2.0,4.0
COS-09764,Revlon Compact Powder,cosmetics,283,1864.84,2.9,0.6
HOM-09765,Amazon Basics Curtains,home,259,1960.48,3.3,16.3
SKI-09766,Cetaphil Moisturizer,skincare,788,1487.38,2.5,3.4
FUR-09767,Durian Office Desk,furniture,462,1959.83,1.9,3.6
COS-09768,Maybelline Lipstick,cosmetics,744,292.02,2.8,5.5
COS-09769,Revlon Compact Powder,cosmetics,630,443.49,2.4,4.3
GRO-09770,Whole Foods Organic Oats,grocery,132,1575.97,4.2,13.4
APP-09771,Havells Geyser,appliances,979,938.54,4.6,18.1
ELE-09772,Sony Headphones,electronics,897,1409.79,2.0,0.7
ELE-09773,Apple iPhone,electronics,47,225.2,4.2,5.4
COS-09774,Lakme Foundation,cosmetics,654,949.36,2.9,15.7
ELE-09775,Samsung Smart TV,electronics,794,953.61,2.4,5.9
FUR-09776,Durian Office Desk,furniture,284,1726.55,1.4,15.2
GRO-09777,Kellogg's Corn Flakes,grocery,853,1350.73,2.6,13.3
APP-09778,LG Washing Machine,appliances,540,492.73,4.1,5.2
COS-09779,MAC Eyeliner,cosmetics,836,1039.21,3.0,11.6
SKI-09780,Nivea Soft Cream,skincare,994,416.57,3.0,15.7
SKI-09781,Neutrogena Face Wash,skincare,542,764.38,2.5,13.1
SKI-09782,Neutrogena Face Wash,skincare,998,188.14,3.7,19.8
GRO-09783,Amul Butter,grocery,151,558.68,4.0,8.4
ELE-09784,Apple iPhone,electronics,462,38.9,2.0,3.3
ELE-09785,Samsung Smart TV,electronics,478,213.82,1.4,14.0
COS-09786,Maybelline Lipstick,cosmetics,986,1274.1,3.8,10.2
SKI-09787,Nivea Soft Cream,skincare,407,1296.9,1.9,11.0
FUR-09788,Urban Ladder Sofa,furniture,867,1962.45,4.0,4.6
GRO-09789,Hershey's Chocolate,grocery,890,539.97,4.0,13.0
APP-09790,Havells Geyser,appliances,781,1278.98,1.6,17.6
ELE-09791,Apple iPhone,electronics,670,1085.74,4.5,3.8
ELE-09792,Samsung Smart TV,electronics,599,1037.38,1.7,8.0
GRO-09793,Hershey's Chocolate,grocery,59,313.47,1.5,14.2
ELE-09794,Samsung Smart TV,electronics,219,1048.21,2.7,17.4
GRO-09795,Hershey's Chocolate,grocery,655,1787.88,4.4,9.0
GRO-09796,Kellogg's Corn Flakes,grocery,98,919.46,4.1,14.7
CLO-09797,Levi's Denim Jeans,clothing,397,1737.43,2.5,2.8
HOM-09798,Philips LED Bulb,home,127,785.89,4.6,11.2
ELE-09799,Logitech Wireless Mouse,electronics,997,817.24,4.7,3.1
SKI-09800,Neutrogena Face Wash,skincare,826,1613.9,3.7,6.8
ELE-09801,Logitech Wireless Mouse,electronics,866,1294.24,4.7,12.6
APP-09802,LG Washing Machine,appliances,421,255.85,1.9,12.8
ELE-09803,Dell Laptop,electronics,178,1336.22,3.8,17.2
COS-09804,Lakme Foundation,cosmetics,251,1670.64,3.7,15.7
GRO-09805,Whole Foods Organic Oats,grocery,921,802.12,4.9,12.0
HOM-09806,Cello Chairs,home,133,610.05,2.3,14.9
CLO-09807,Puma Hoodie,clothing,294,1791.52,2.4,3.9
HOM-09808,Philips LED Bulb,home,145,715.4,3.7,15.9
CLO-09809,Zara Summer Dress,clothing,157,1088.85,2.2,9.2
HOM-09810,Amazon Basics Curtains,home,633,560.52,2.8,14.3
FUR-09811,Urban Ladder Sofa,furniture,71,586.12,1.8,15.1
CLO-09812,H&M Cotton Shirt,clothing,519,1889.78,2.4,9.3
HOM-09813,Amazon Basics Curtains,home,987,1877.75,2.6,7.7
COS-09814,Lakme Foundation,cosmetics,178,1582.3,2.3,5.8
SKI-09815,Nivea Soft Cream,skincare,67,955.1,3.5,7.8
COS-09816,Revlon Compact Powder,cosmetics,442,1727.46,4.1,14.9
ELE-09817,Sony Headphones,electronics,740,1931.1,3.8,0.6
CLO-09818,Zara Summer Dress,clothing,841,1552.56,2.0,9.1
APP-09819,Havells Geyser,appliances,704,1837.0,1.2,7.0
SKI-09820,Neutrogena Face Wash,skincare,800,1019.31,1.9,6.4
GRO-09821,Nestle Milk,grocery,930,88.28,4.1,3.6
APP-09822,Samsung Refrigerator,appliances,432,1283.33,2.0,8.3
APP-09823,Havells Geyser,appliances,317,162.58,1.3,18.0
CLO-09824,Zara Summer Dress,clothing,248,1132.73,4.0,1.1
CLO-09825,Puma Hoodie,clothing,922,43.28,2.1,18.3
ELE-09826,Logitech Wireless Mouse,electronics,600,1318.3,2.8,7.2
APP-09827,Samsung Refrigerator,appliances,344,699.41,2.9,11.3
CLO-09828,Puma Hoodie,clothing,729,372.83,4.0,0.8
SKI-09829,Mamaearth Ubtan,skincare,875,225.66,3.2,14.5
FUR-09830,Nilkamal Chair,furniture,630,718.42,1.4,14.3
FUR-09831,Nilkamal Chair,furniture,195,184.87,4.5,14.3
COS-09832,L'Oreal Mascara,cosmetics,940,830.19,2.0,5.4
APP-09833,Samsung Refrigerator,appliances,228,1624.75,1.9,2.9
FUR-09834,Nilkamal Chair,furniture,759,777.08,2.0,19.6
FUR-09835,Urban Ladder Sofa,furniture,547,1837.22,3.1,9.3
HOM-09836,Amazon Basics Curtains,home,94,1796.45,3.0,8.7
HOM-09837,Milton Water Bottle,home,374,556.34,4.5,18.5
CLO-09838,Zara Summer Dress,clothing,387,567.45,1.5,2.9
