sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock
HOM-15491,311,325,3.8,30,1237,698
SKI-15498,252,164,4.3,1079,91,533
APP-15500,642,422,4.3,2724,1891,414
COS-15501,85,24,1.8,34,70,728
CLO-15502,597,184,1.3,17,97,705
GRO-15506,970,70,3.8,38,2290,338
CLO-15507,411,15,2.0,1280,72,214
FUR-15508,150,327,3.4,85,95,884
APP-15510,848,355,1.5,89,2919,770
APP-15517,842,77,3.6,28,13,842
GRO-15518,716,343,2.8,1815,25,301
GRO-15519,601,292,2.4,1621,89,922
APP-15520,32,404,1.5,13,2139,139
COS-15521,63,10,2.9,2465,2542,577
COS-15522,981,316,1.3,1546,83,360
FUR-15527,9,347,4.3,2037,2660,934
ELE-15528,725,164,2.9,32,83,640
HOM-15530,292,19,2.2,2394,1856,606
ELE-15533,699,300,1.3,2028,2306,766
GRO-15538,861,294,4.3,47,2604,474
CLO-15539,771,382,1.9,61,2624,11
HOM-15540,727,169,2.2,40,2398,351
GRO-15542,177,205,2.6,1836,54,4
CLO-15551,226,194,3.9,90,1901,77
HOM-15552,3,472,1.4,2319,32,204
CLO-15554,871,374,2.2,2486,55,847
ELE-15556,861,227,4.3,42,1598,79
GRO-15557,638,119,3.8,71,76,338
APP-15558,546,399,1.0,30,2679,531
ELE-15559,526,262,1.3,86,63,72
SKI-15560,466,55,1.3,56,45,405
GRO-15562,468,288,2.5,2035,16,260
FUR-15567,816,462,1.0,75,41,218
ELE-15569,501,320,3.3,2666,19,170
APP-15571,207,181,4.0,17,45,203
ELE-15573,987,309,3.8,31,25,905
ELE-15579,606,206,3.5,8,2297,493
ELE-15588,20,176,3.7,1019,2867,916
ELE-15591,365,228,3.5,2019,25,384
SKI-15594,315,170,3.7,2391,69,457
CLO-15595,766,136,2.3,2102,1784,120
ELE-15598,184,334,2.6,9,1291,387
GRO-15600,884,25,2.9,70,83,876
FUR-15602,202,65,3.3,1060,72,9
ELE-15603,512,231,1.9,1336,1327,916
APP-15604,989,473,1.1,2629,76,306
FUR-15607,285,325,1.8,2236,1554,721
COS-15608,881,453,4.5,32,2803,608
APP-15611,977,337,3.0,1085,1239,946
COS-15613,84,25,2.7,2950,2211,60
GRO-15615,141,65,5.0,1381,1978,802
SKI-15618,370,487,3.3,1914,2798,254
APP-15619,414,441,1.1,96,1192,11
COS-15622,62,109,4.4,1908,59,690
COS-15626,588,3,2.7,1343,2583,218
SKI-15632,304,442,4.9,29,67,748
GRO-15633,137,248,4.2,2898,29,997
APP-15634,978,382,2.0,29,2282,38
COS-15638,804,343,4.4,9,77,586
ELE-15639,392,305,2.3,56,2012,206
HOM-15640,220,367,4.1,54,82,627
HOM-15645,212,195,3.9,70,12,124
HOM-15648,631,321,4.3,1396,23,166
COS-15651,749,348,4.3,2833,90,398
HOM-15653,512,149,1.3,1163,67,363
GRO-15654,367,161,2.9,2976,2587,793
COS-15657,246,45,2.1,49,40,818
APP-15663,699,256,4.8,1732,1291,485
CLO-15665,898,432,1.5,30,27,632
COS-15666,701,38,3.8,16,1120,905
GRO-15667,23,422,3.9,1128,2231,678
CLO-15671,170,407,2.3,1631,1511,563
ELE-15672,602,271,3.6,2825,2151,292
GRO-15674,780,69,3.9,69,54,747
HOM-15680,252,91,2.4,2344,2912,632
CLO-15681,985,110,3.7,71,2872,898
CLO-15682,870,48,2.1,12,13,946
HOM-15687,714,293,3.2,1670,2796,365
HOM-15695,466,454,1.9,13,1561,765
HOM-15696,961,91,2.9,1003,19,395
HOM-15698,912,180,3.2,21,2113,845
HOM-15700,331,348,3.0,69,2213,139
SKI-15704,872,397,2.3,32,1830,615
HOM-15707,936,442,4.0,2784,1862,943
FUR-15710,427,93,1.0,89,2184,843
ELE-15711,876,343,2.0,42,1142,665
ELE-15712,167,325,1.7,36,32,414
CLO-15713,243,361,4.1,31,83,908
COS-15715,438,499,3.8,90,47,103
APP-15719,974,16,3.0,83,1060,612
FUR-15720,148,266,2.9,60,10,283
APP-15725,575,331,3.9,2709,39,676
APP-15726,118,484,3.7,20,95,264
ELE-15727,760,131,3.2,1053,2296,827
APP-15728,574,167,3.7,2646,1827,994
HOM-15732,960,188,2.9,2246,29,515
SKI-15739,252,413,2.9,1389,2931,589
GRO-15743,240,242,3.6,1380,49,900
ELE-15744,663,346,3.5,2141,85,672
COS-15745,277,188,4.7,1087,89,472
SKI-15748,757,373,3.4,2544,2962,803
GRO-15751,166,53,2.3,98,54,150
ELE-15752,713,236,5.0,62,2314,148
FUR-15758,791,413,2.7,2331,2061,24
CLO-15761,779,423,2.9,2697,1708,562
ELE-15768,722,196,2.9,1351,2575,891
FUR-15770,523,85,2.3,1456,1648,619
CLO-15772,803,89,4.8,92,2716,373
COS-15775,502,464,3.2,2856,1071,431
APP-15781,870,98,2.0,1198,67,404
CLO-15786,441,191,4.5,2043,79,309
CLO-15790,292,131,1.8,11,66,157
HOM-15797,633,232,3.0,1673,2722,770
FUR-15799,412,40,3.7,10,86,611
APP-15801,127,356,3.1,2747,1332,854
CLO-15802,564,363,4.0,17,2202,129
ELE-15806,962,73,2.8,1713,31,420
FUR-15807,452,49,4.7,65,26,341
ELE-15810,704,399,3.9,2216,26,230
GRO-15812,864,418,3.8,80,63,947
COS-15814,181,258,3.6,37,2132,992
COS-15815,331,498,1.4,93,11,377
SKI-15816,137,409,1.2,28,1476,501
CLO-15822,716,50,1.8,95,2903,17
APP-15823,855,292,2.9,73,86,632
GRO-15825,539,112,2.8,1649,2213,876
APP-15826,804,142,4.1,66,2278,894
CLO-15827,606,371,4.6,5,1791,860
HOM-15833,772,341,2.3,1308,47,705
COS-15838,82,106,4.5,1006,23,712
SKI-15839,130,84,1.4,2819,99,119
FUR-15843,540,333,1.4,22,2132,62
CLO-15846,428,303,3.2,1654,65,808
CLO-15850,81,428,4.5,52,2104,395
COS-15852,291,0,1.7,38,2676,311
HOM-15854,329,241,3.1,91,42,23
CLO-15855,695,369,3.6,2580,34,823
GRO-15865,837,374,4.4,41,2742,557
APP-15866,758,380,4.4,1338,99,968
FUR-15869,116,197,3.6,43,15,844
APP-15870,702,217,1.3,5,86,651
FUR-15872,96,187,3.6,1683,2772,830
CLO-15878,162,193,4.5,2155,15,344
COS-15879,145,264,3.7,47,99,313
FUR-15881,180,212,1.2,57,2454,925
APP-15885,431,178,2.0,1673,75,693
COS-15886,32,366,4.3,2042,2505,897
CLO-15889,938,224,1.8,1702,1847,99
HOM-15890,647,198,1.8,1959,1823,737
GRO-15896,903,123,2.5,2878,54,566
ELE-15898,674,306,2.1,51,12,360
GRO-15909,640,471,1.4,2638,2310,993
GRO-15911,525,310,3.0,1100,52,488
APP-15913,481,137,3.6,1493,26,8
SKI-15915,807,276,3.0,71,97,403
SKI-15918,451,378,2.0,71,62,884
GRO-15923,631,263,3.6,76,38,859
CLO-15925,736,317,1.4,2276,9,954
SKI-15930,365,375,4.6,50,5,262
GRO-15932,896,147,4.3,9,2975,305
SKI-15937,691,118,3.6,1719,9,680
SKI-15938,243,256,1.5,1790,2384,375
FUR-15939,400,216,2.2,2616,68,616
CLO-15941,426,318,1.2,40,1500,674
CLO-15944,922,371,2.2,1337,37,302
ELE-15945,738,231,1.2,1559,1083,628
SKI-15947,605,398,1.6,98,81,789
ELE-15950,229,15,1.9,48,1974,442
APP-15952,392,437,1.3,53,2429,694
GRO-15953,677,50,3.4,2979,1498,753
GRO-15954,817,151,2.7,43,73,548
SKI-15957,145,432,4.7,83,67,989
HOM-15960,46,110,1.8,1036,64,819
COS-15962,1,258,4.5,1406,10,597
GRO-15963,967,272,4.2,32,2153,428
APP-15966,218,144,2.8,2302,2913,897
SKI-15969,104,144,1.2,2533,1296,170
CLO-15971,547,362,4.6,1485,69,307
SKI-15972,22,244,3.8,2121,1647,951
COS-15975,940,64,5.0,1315,96,681
SKI-15976,321,261,4.3,34,1412,735
ELE-15979,866,6,3.6,2478,2983,134
APP-15981,127,221,4.8,6,1340,466
CLO-15982,216,336,1.4,2790,64,767
CLO-15983,561,23,2.5,1180,2731,813
COS-15984,589,53,2.8,1433,65,180
GRO-15985,58,289,1.9,24,2729,242
SKI-15986,1,263,1.8,82,1875,200
CLO-15999,769,151,4.5,65,1869,482
SKI-16000,315,98,3.0,57,2512,262
SKI-16001,933,98,1.1,33,1652,786
ELE-16003,893,42,1.1,1546,2496,450
APP-16004,139,32,3.8,2866,1001,236
ELE-16020,788,272,1.1,24,1302,137
APP-16027,125,291,3.5,1064,2087,928
COS-16028,217,154,2.8,72,45,408
ELE-16029,144,168,2.4,1230,1862,671
ELE-16031,34,386,2.2,34,2730,908
CLO-16032,795,268,2.8,2438,31,697
COS-16034,75,334,1.3,1045,15,485
APP-16037,771,231,1.3,6,2691,853
SKI-16040,358,408,3.3,6,78,814
APP-16042,72,421,1.7,1303,2410,405
COS-16049,625,33,4.4,14,33,547
GRO-16050,293,260,3.2,42,2896,566
ELE-16051,317,102,4.2,2858,2901,242
ELE-16052,300,172,3.3,1214,91,642
FUR-16054,787,185,4.9,1124,18,876
CLO-16055,874,89,1.5,96,1385,999
HOM-16056,604,121,3.5,28,26,518
APP-16063,930,154,1.3,54,1535,785
COS-16064,655,420,1.4,1135,98,47
COS-16065,715,452,4.6,1425,2978,443
COS-16069,452,462,4.1,1421,2889,524
GRO-16072,603,258,2.4,96,1261,458
APP-16073,536,381,4.1,2120,1488,476
APP-16078,785,181,4.2,1252,1201,394
HOM-16080,427,400,1.6,20,47,392
HOM-16085,386,27,2.9,55,2120,421
FUR-16086,530,41,2.2,8,1490,934
GRO-16090,427,80,4.8,80,2583,76
CLO-16095,916,272,2.7,2710,87,41
COS-16096,699,64,2.6,2300,2533,426
COS-16099,414,489,1.0,1968,92,802
HOM-16101,670,157,4.7,87,37,404
FUR-16107,383,355,4.3,76,75,179
SKI-16108,923,476,3.8,18,44,800
GRO-16110,948,247,3.1,25,1867,565
COS-16112,484,227,1.1,11,71,435
COS-16113,318,138,2.1,81,28,547
ELE-16114,870,150,4.5,27,50,259
APP-16115,295,432,3.8,1069,1503,241
COS-16116,444,113,4.3,1386,25,199
GRO-16124,557,116,4.4,2790,2437,458
SKI-16125,442,101,1.9,2642,51,507
FUR-16126,699,192,3.5,74,52,441
CLO-16133,97,235,4.5,69,2143,207
CLO-16134,242,118,1.2,87,1644,784
COS-16135,307,470,3.7,27,2280,301
APP-16136,751,269,1.5,1965,13,814
FUR-16137,704,118,3.0,69,1354,365
GRO-16141,199,321,3.0,1807,22,87
GRO-16145,778,347,2.1,54,45,404
FUR-16146,307,117,4.9,58,2520,20
HOM-16148,518,298,4.7,49,85,736
FUR-16153,164,435,4.6,29,67,115
ELE-16154,37,138,1.7,2471,1889,14
SKI-16156,147,57,2.7,1007,24,902
HOM-16157,186,458,1.4,61,66,940
APP-16158,255,20,3.1,2785,61,355
GRO-16159,153,161,3.9,57,36,907
ELE-16160,600,500,2.2,41,1418,967
HOM-16163,373,214,3.0,1747,53,937
GRO-16165,904,179,2.3,1226,2177,980
HOM-16167,344,141,4.9,76,2802,604
ELE-16169,551,79,4.5,49,22,47
GRO-16170,153,479,4.2,40,2871,975
COS-16171,470,329,1.2,99,45,705
COS-16172,443,488,4.0,33,93,620
SKI-16173,48,305,4.3,2315,22,861
COS-16175,384,334,4.4,2979,2035,0
ELE-16177,148,402,4.5,1684,56,763
COS-16178,498,2,2.7,1400,40,587
HOM-16179,8,104,4.2,60,2548,870
COS-16180,197,168,4.4,33,1070,14
GRO-16181,398,62,1.9,29,2568,549
APP-16182,692,116,4.3,1991,11,861
SKI-16184,800,444,2.7,1824,26,157
FUR-16186,826,287,4.0,86,74,623
APP-16189,61,400,2.2,66,89,612
GRO-16191,617,37,1.5,1143,1590,684
GRO-16197,140,43,4.0,1908,65,48
HOM-16198,652,339,3.8,2231,1207,436
APP-16201,812,182,4.1,22,64,690
HOM-16202,130,492,2.3,96,1107,379
ELE-16208,330,72,2.2,98,1117,571
SKI-16214,385,210,1.3,1414,1021,346
COS-16215,815,195,4.6,7,2813,403
ELE-16222,522,29,1.5,2772,2719,663
APP-16225,900,354,4.6,1690,57,605
APP-16228,110,474,1.3,50,1212,523
ELE-16229,220,322,1.2,1050,2505,455
CLO-16231,200,180,3.1,83,2765,150
COS-16232,426,371,2.2,96,90,38
HOM-16234,809,164,1.3,36,72,180
HOM-16235,887,118,3.1,98,77,707
GRO-16236,433,153,3.8,56,73,636
GRO-16240,849,486,4.7,25,2278,609
FUR-16243,328,396,3.0,1273,35,359
CLO-16244,256,365,1.4,1376,88,163
HOM-16248,442,323,4.6,2242,24,901
COS-16249,577,499,2.5,51,95,366
COS-16251,145,305,2.2,1864,17,799
GRO-16254,758,124,4.6,6,45,788
APP-16256,111,272,1.8,2819,2470,340
GRO-16257,220,48,2.1,35,50,912
SKI-16262,247,256,4.8,2361,2844,334
SKI-16263,159,98,4.5,1065,54,834
COS-16265,179,23,3.2,40,68,470
APP-16267,392,398,2.2,1510,1499,91
SKI-16269,911,264,4.4,98,74,407
APP-16270,649,238,4.0,1029,2374,107
COS-16271,153,226,3.7,2609,1040,786
FUR-16275,263,438,4.9,2698,58,86
ELE-16276,149,127,2.7,1008,69,227
HOM-16277,617,244,1.9,67,1995,116
CLO-16282,52,102,1.8,52,2502,428
APP-16285,204,417,3.1,99,58,580
GRO-16287,116,408,1.2,7,1581,96
CLO-16291,728,285,4.5,98,1365,872
COS-16294,819,19,2.1,2876,1573,226
HOM-16295,684,255,2.9,43,1539,535
CLO-16296,955,32,4.6,81,2833,885
SKI-16297,285,454,3.4,1360,2741,326
GRO-16298,923,274,1.8,15,1538,18
GRO-16299,38,300,2.6,65,74,289
COS-16306,426,88,1.5,2315,2940,327
HOM-16308,667,71,4.0,42,2095,750
COS-16312,281,423,4.7,19,1843,888
HOM-16314,194,340,3.3,1345,16,423
CLO-16316,713,143,2.1,1489,1336,967
SKI-16317,657,431,1.3,56,50,987
HOM-16321,640,82,1.7,1452,66,682
CLO-16324,508,217,3.5,65,98,87
FUR-16326,211,289,2.5,2843,44,627
SKI-16330,12,68,2.7,51,2747,826
ELE-16331,843,306,2.2,36,69,995
ELE-16333,607,459,3.3,87,44,43
GRO-16335,761,326,2.5,35,35,808
FUR-16337,568,465,4.0,37,72,285
APP-16338,466,410,1.4,1447,43,603
ELE-16339,616,196,2.4,96,1272,190
COS-16340,238,496,1.5,83,1332,190
APP-16342,210,203,2.7,26,90,654
HOM-16343,323,21,1.2,1654,2527,582
CLO-16344,620,453,4.7,1843,1289,163
SKI-16345,452,205,4.3,2753,74,751
COS-16346,826,353,1.8,11,15,89
HOM-16349,696,106,3.1,42,8,626
CLO-16356,724,321,4.4,70,2187,505
APP-16357,224,252,1.4,17,1959,910
SKI-16358,540,210,3.5,2793,1611,368
CLO-16359,305,498,2.4,64,1397,868
ELE-16360,925,496,2.0,49,1965,635
APP-16367,363,378,1.8,2768,41,783
CLO-16368,207,211,3.9,2397,1678,341
SKI-16369,889,261,3.8,83,1813,751
COS-16373,261,245,2.2,13,2297,597
HOM-16378,789,370,1.6,2545,1598,16
SKI-16380,765,292,3.5,2362,21,42
GRO-16381,941,420,2.7,1914,2591,250
COS-16382,421,430,3.2,98,40,45
FUR-16383,218,8,4.6,91,2694,366
APP-16392,794,12,2.9,1973,71,709
CLO-16393,528,12,4.2,24,1683,658
ELE-16398,314,428,3.3,67,89,530
APP-16399,231,287,2.0,85,80,59
GRO-16400,853,489,4.5,53,68,770
COS-16404,888,27,1.4,94,2591,32
ELE-16405,222,494,1.7,1186,2675,161
CLO-16409,153,424,4.5,1297,46,834
CLO-16410,483,477,4.1,93,2086,892
ELE-16414,17,308,2.0,1364,2268,983
ELE-16417,710,309,4.1,1045,2978,389
COS-16419,401,75,4.5,44,19,383
SKI-16420,131,181,3.7,1977,25,790
GRO-16421,665,495,2.0,2805,59,782
GRO-16422,69,95,1.2,1597,53,779
CLO-16424,96,318,1.8,38,12,56
GRO-16425,360,202,3.2,1781,66,668
HOM-16426,102,336,4.3,1705,36,315
GRO-16427,234,226,4.0,1580,47,223
APP-16430,75,275,2.1,37,1650,516
SKI-16431,20,356,2.4,2311,1361,372
CLO-16432,299,456,1.4,26,19,546
CLO-16433,411,256,4.8,6,16,429
ELE-16436,557,386,3.9,28,1507,717
ELE-16438,37,352,2.3,2717,19,161
APP-16442,899,293,4.8,48,1514,869
CLO-16452,702,467,1.5,2370,2500,967
SKI-16453,812,360,1.1,62,93,219
HOM-16455,464,21,4.1,2654,1974,341
HOM-16461,502,335,1.1,99,2920,626
APP-16464,415,355,2.6,96,1346,736
GRO-16467,836,341,3.0,1720,1250,624
FUR-16468,214,58,2.6,2481,2314,572
FUR-16469,258,458,4.2,2571,56,557
ELE-16471,246,105,4.8,27,67,525
FUR-16475,543,291,2.2,74,1121,4
FUR-16477,505,330,3.0,2353,95,324
CLO-16482,434,124,2.8,20,34,611
HOM-16484,29,142,4.0,1182,65,439
SKI-16493,556,79,1.8,2126,53,586
HOM-16496,31,195,4.3,1673,80,410
FUR-16498,777,498,3.7,2394,49,685
GRO-16502,984,91,2.8,1921,8,811
COS-16503,937,195,5.0,45,1272,242
HOM-16504,82,304,1.1,20,1919,790
HOM-16505,563,93,3.4,1805,2824,935
HOM-16508,393,389,3.0,1541,57,180
FUR-16511,967,286,1.8,52,99,579
CLO-16512,113,477,3.2,22,50,318
FUR-16523,466,355,2.3,17,43,789
APP-16529,626,450,1.6,2750,35,895
ELE-16530,519,377,2.6,82,2312,662
COS-16531,882,361,3.3,1041,1713,745
ELE-16538,244,75,4.6,1702,20,736
SKI-16540,903,226,2.8,39,2028,185
APP-16541,843,357,4.6,1115,2505,971
SKI-16542,494,202,2.5,2502,2867,819
APP-16543,147,250,4.7,32,2972,221
COS-16546,873,42,2.0,37,34,708
SKI-16550,938,162,3.6,71,2605,569
SKI-16564,935,160,4.0,24,67,250
SKI-16571,50,283,3.2,64,80,307
APP-16573,830,40,4.0,87,1209,30
ELE-16574,461,95,1.4,2248,94,141
COS-16578,680,219,3.7,81,14,262
CLO-16581,6,214,4.3,2079,1332,490
APP-16582,412,255,2.4,1165,54,220
APP-16585,328,66,3.0,32,35,549
GRO-16591,693,302,1.9,49,76,893
COS-16592,631,496,4.7,15,34,360
GRO-16595,970,36,4.0,41,27,259
COS-16596,618,317,2.5,2491,92,457
COS-16597,319,262,2.7,70,1044,163
SKI-16600,83,319,1.3,1349,2603,589
ELE-16602,921,451,3.2,1219,2131,406
COS-16605,928,362,3.2,84,21,154
CLO-16607,318,56,4.3,30,2620,471
HOM-16610,294,374,4.1,2777,2604,529
GRO-16611,289,39,3.2,1761,27,12
ELE-16613,905,393,2.9,32,97,829
COS-16614,72,107,4.3,2877,2496,807
HOM-16615,219,338,3.4,2900,1420,885
SKI-16618,674,447,3.8,8,50,333
CLO-16619,862,94,3.2,1167,36,363
GRO-16621,8,157,4.9,66,57,197
GRO-16622,802,47,1.3,85,37,112
GRO-16626,924,299,1.3,7,79,571
CLO-16630,426,471,2.3,1384,64,524
APP-16636,496,366,4.8,31,1254,798
ELE-16643,771,313,4.0,2374,39,722
HOM-16648,21,276,1.0,13,80,292
APP-16650,922,497,3.4,52,86,784
GRO-16656,125,107,2.2,68,74,538
CLO-16657,41,393,2.5,72,2777,928
GRO-16658,843,468,3.0,9,1444,937
APP-16659,150,346,4.6,2796,2832,538
HOM-16660,549,313,3.2,84,1579,176
COS-16663,837,171,3.9,1966,66,74
APP-16667,128,2,3.5,70,2476,0
FUR-16671,567,49,3.0,1926,1965,695
ELE-16672,206,92,4.4,76,1787,206
APP-16675,598,360,3.1,34,1926,568
CLO-16676,453,197,4.7,16,2444,575
HOM-16681,509,341,1.8,17,83,286
APP-16687,698,488,1.7,7,27,543
FUR-16689,51,42,4.2,2743,1268,811
CLO-16691,891,72,1.4,2800,91,139
HOM-16695,89,110,2.2,1359,51,160
FUR-16696,141,48,4.9,25,1284,8
APP-16697,639,108,3.6,21,48,784
APP-16702,473,219,1.8,2889,28,996
GRO-16704,172,156,3.7,1805,38,721
ELE-16708,165,400,2.9,78,2606,446
APP-16712,74,187,3.2,15,2957,191
ELE-16715,855,300,4.9,6,15,347
GRO-16719,35,159,2.2,1820,15,140
HOM-16722,959,495,3.4,2380,1552,763
APP-16724,832,141,1.0,16,16,301
APP-16727,214,228,4.3,88,2717,866
COS-16729,165,104,2.9,2524,36,457
HOM-16730,270,172,4.0,34,1779,816
ELE-16731,748,359,2.1,14,1685,387
GRO-16732,501,492,4.7,1042,2796,580
FUR-16733,836,373,3.0,1843,36,199
HOM-16735,684,411,4.6,1955,1113,294
ELE-16740,605,95,1.4,2341,94,992
FUR-16743,322,273,4.5,1468,2855,56
SKI-16746,815,306,2.9,2316,1897,78
SKI-16750,666,498,2.7,2330,2373,87
HOM-16751,997,357,3.6,1431,55,312
FUR-16752,258,466,2.2,24,94,472
ELE-16753,915,30,3.7,1031,96,895
ELE-16755,802,398,3.0,1041,82,610
HOM-16759,170,133,2.9,2047,14,413
SKI-16760,431,273,1.1,95,34,936
ELE-16765,773,298,1.1,43,81,664
SKI-16766,142,302,3.6,2955,64,477
HOM-16769,905,492,1.6,1787,76,745
HOM-16774,3,375,2.1,2209,88,650
GRO-16777,75,374,1.4,1228,2491,378
COS-16779,56,204,3.1,12,2511,165
GRO-16781,77,182,2.9,63,2718,533
SKI-16782,112,373,1.2,2481,1185,618
HOM-16786,674,310,3.0,58,82,73
APP-16791,177,233,1.1,1937,2615,27
SKI-16793,870,157,3.7,55,1350,756
HOM-16795,834,161,4.7,80,1415,455
GRO-16797,821,483,2.3,87,84,838
SKI-16798,488,452,1.2,17,1956,708
APP-16799,735,52,2.8,76,89,611
COS-16802,261,424,3.4,1722,28,733
GRO-16805,39,207,2.8,15,2565,792
GRO-16808,265,224,4.0,1476,74,191
GRO-16811,264,142,2.9,93,2061,589
ELE-16812,236,36,1.6,79,1303,516
COS-16813,62,299,2.6,2015,1251,706
HOM-16815,843,78,3.0,1748,71,774
ELE-16818,992,458,1.8,1908,15,183
GRO-16820,485,142,4.6,2904,2874,913
HOM-16823,415,125,4.1,90,98,985
HOM-16824,527,486,3.1,39,1987,877
COS-16825,824,341,3.3,79,58,476
SKI-16826,226,44,3.3,1646,2362,891
HOM-16827,162,78,2.8,2798,31,356
HOM-16829,442,426,2.3,2566,1725,887
ELE-16831,372,176,1.7,2023,1649,458
ELE-16832,650,85,2.2,85,2724,324
FUR-16837,314,136,2.1,1183,74,2
GRO-16840,78,313,4.9,2893,40,341
APP-16841,529,288,3.4,57,1894,978
ELE-16842,687,199,1.7,79,33,406
HOM-16843,876,439,3.6,2725,95,67
ELE-16845,445,25,3.0,1061,1591,372
HOM-16846,795,263,1.1,2496,1429,113
HOM-16847,258,380,1.9,2019,25,571
GRO-16850,329,201,5.0,80,2037,354
APP-16852,269,405,3.6,2200,23,112
ELE-16853,937,215,1.4,1789,2262,258
SKI-16855,506,343,3.2,39,65,535
GRO-16862,954,469,1.7,1807,1335,432
FUR-16865,176,326,3.4,1976,74,394
FUR-16870,966,235,4.5,75,1733,996
SKI-16871,89,369,4.0,46,1065,731
CLO-16872,869,112,3.9,1504,1732,521
HOM-16876,672,404,3.0,2937,51,73
GRO-16881,117,499,2.6,32,49,914
HOM-16884,280,259,4.8,1655,84,271
HOM-16887,440,350,3.1,40,2224,779
SKI-16888,26,319,2.2,1114,32,496
APP-16890,889,385,4.3,99,2443,173
HOM-16891,428,165,1.4,21,65,322
ELE-16896,557,323,4.7,9,81,466
ELE-16899,961,478,3.6,1180,2006,450
HOM-16900,879,408,1.8,88,6,312
CLO-16901,617,341,2.7,1151,2847,881
GRO-16905,766,89,1.7,8,67,938
HOM-16913,313,333,2.7,2770,19,160
COS-16915,79,27,2.6,1680,1736,33
HOM-16917,607,241,3.9,2830,38,171
ELE-16918,639,129,4.2,61,1949,961
SKI-16919,646,221,1.1,1629,2137,814
APP-16922,156,112,3.2,1105,75,626
GRO-16923,550,184,3.1,37,2723,235
CLO-16928,899,369,4.6,41,31,700
HOM-16930,633,130,4.5,2509,43,946
SKI-16931,368,306,4.4,69,1518,857
HOM-16934,932,301,3.9,1908,79,565
HOM-16936,147,97,2.0,90,34,835
ELE-16937,264,315,2.5,25,1467,78
APP-16942,426,80,4.8,1444,56,259
APP-16947,469,61,4.8,1624,97,763
CLO-16948,546,377,4.6,67,1986,903
HOM-16949,153,303,2.0,2336,72,236
GRO-16952,464,356,3.7,37,1073,252
ELE-16954,374,377,1.7,1634,50,155
FUR-16955,999,39,3.9,2645,76,658
CLO-16958,889,450,2.9,2939,1371,182
COS-16962,553,91,1.0,1915,2635,763
GRO-16963,487,424,1.4,16,2852,290
APP-16964,285,127,3.9,36,11,902
CLO-16967,677,126,1.3,2636,1309,179
APP-16970,396,252,2.3,2540,2987,240
COS-16972,42,310,4.3,1605,1536,571
CLO-16975,272,109,1.4,2375,1817,297
APP-16977,780,70,4.3,36,2292,645
SKI-16982,653,369,4.3,94,1668,403
ELE-16983,845,313,4.5,60,45,723
ELE-16986,597,118,2.8,2581,1050,383
GRO-16988,179,207,1.0,1095,1783,195
HOM-16990,421,255,4.2,2174,2823,41
CLO-16993,50,441,4.8,1483,41,897
COS-16994,386,344,4.9,15,1004,469
SKI-16997,771,26,1.9,32,7,298
ELE-17003,958,192,1.7,2036,2139,762
ELE-17004,28,317,3.8,2366,2203,418
APP-17005,994,371,4.9,2104,2607,778
FUR-17006,732,188,4.0,2286,90,689
CLO-17009,991,123,4.8,21,16,525
CLO-17010,485,33,3.8,75,1960,68
SKI-17012,616,405,1.8,1369,2482,971
FUR-17013,23,341,3.3,2914,1399,7
ELE-17017,382,136,3.8,2401,2781,208
FUR-17019,207,217,1.9,5,1839,859
HOM-17021,984,497,3.7,2496,2856,761
ELE-17024,31,453,4.4,83,72,451
COS-17025,721,95,2.5,77,2151,148
FUR-17027,277,469,4.3,2339,2528,612
COS-17029,894,63,4.4,44,81,227
COS-17032,42,291,1.7,2307,2427,598
SKI-17035,938,33,1.9,52,61,111
CLO-17037,756,279,4.4,9,25,79
CLO-17038,48,310,3.5,12,2972,781
COS-17040,209,54,3.0,23,2147,984
SKI-17042,356,500,4.3,2663,18,959
COS-17048,192,52,2.3,2681,44,102
GRO-17049,91,257,3.0,2881,2871,528
APP-17050,593,127,2.9,95,1617,643
SKI-17051,572,374,3.7,2416,1132,45
ELE-17052,519,322,1.7,48,58,591
APP-17053,358,481,1.5,1266,26,731
GRO-17054,327,350,1.7,2222,40,468
ELE-17055,599,127,2.5,84,19,719
FUR-17067,486,52,2.3,68,28,522
CLO-17073,420,64,1.1,99,92,444
APP-17076,103,495,2.2,2094,58,402
CLO-17079,956,300,2.4,2717,1089,294
ELE-17080,523,472,3.8,26,2109,985
CLO-17081,705,101,2.9,1128,13,614
COS-17083,911,128,3.5,1040,2291,726
CLO-17087,835,442,2.5,85,57,893
CLO-17090,392,474,1.6,1581,83,640
SKI-17091,502,8,3.4,1992,35,431
ELE-17096,222,325,2.1,86,1626,36
APP-17100,568,185,1.8,2427,2957,664
ELE-17103,704,276,3.7,1534,1738,558
ELE-17105,891,487,2.5,39,36,895
COS-17110,351,430,4.8,1819,1952,880
SKI-17113,65,204,4.4,74,72,827
SKI-17114,299,301,1.1,68,37,113
FUR-17116,168,446,1.8,1978,51,478
HOM-17118,480,362,1.8,59,77,96
ELE-17121,855,416,2.6,1550,38,267
HOM-17122,605,6,2.9,1356,65,598
HOM-17123,848,442,4.4,2166,1606,760
FUR-17124,884,300,1.4,7,1146,278
FUR-17127,26,429,1.8,2847,88,954
APP-17129,458,439,1.5,2490,2661,566
SKI-17133,640,130,3.8,1064,31,464
SKI-17135,744,249,2.4,41,2524,615
