sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock,label_action
CLO-07388,204,228,3.3,1407,2113,824,DISCOUNT
GRO-07389,452,314,4.4,98,1455,110,DISCOUNT
HOM-07391,786,423,3.1,2700,22,236,RESTOCK
CLO-07396,820,344,3.0,81,73,459,NO CHANGE
APP-07398,618,360,2.9,91,2218,17,DISCOUNT
GRO-07402,183,344,3.9,53,79,180,NO CHANGE
SKI-07403,955,195,4.8,35,81,416,NO CHANGE
CLO-07404,791,481,3.5,2942,2843,896,DISCOUNT
SKI-07407,834,251,3.2,75,1815,159,DISCOUNT
FUR-07410,155,168,1.1,76,2151,228,DISCOUNT
COS-07412,121,397,2.0,68,45,13,RESTOCK
SKI-07415,173,321,4.9,47,54,930,DISCOUNT
FUR-07417,161,84,1.1,2680,91,459,RESTOCK
HOM-07420,691,117,1.3,1994,79,344,RESTOCK
ELE-07423,375,77,3.2,2912,56,713,RESTOCK
GRO-07428,76,79,3.1,62,2447,634,DISCOUNT
CLO-07432,268,17,4.8,1136,1898,195,DISCOUNT
FUR-07439,53,366,3.9,2918,32,685,RESTOCK
HOM-07440,289,140,2.3,98,1198,391,DISCOUNT
CLO-07442,880,158,1.7,7,91,414,NO CHANGE
APP-07443,275,419,3.6,2920,90,74,RESTOCK
FUR-07449,520,209,3.3,80,2623,558,DISCOUNT
GRO-07450,447,233,3.8,46,14,939,DISCOUNT
HOM-07452,27,30,1.1,19,73,346,DISCOUNT
ELE-07455,912,146,1.9,40,2145,95,DISCOUNT
HOM-07457,842,112,2.8,80,44,657,DISCOUNT
CLO-07461,838,111,1.4,1087,64,642,NO CHANGE
GRO-07463,443,42,1.1,2480,2393,86,DISCOUNT
CLO-07469,792,275,4.8,1081,1608,990,DISCOUNT
HOM-07470,14,37,1.8,26,2347,763,DISCOUNT
APP-07474,594,430,4.4,76,87,790,DISCOUNT
ELE-07475,63,68,2.6,39,99,962,DISCOUNT
HOM-07476,713,342,3.1,71,1296,376,DISCOUNT
COS-07477,460,175,3.8,46,1159,362,DISCOUNT
GRO-07479,133,94,2.7,9,1266,808,DISCOUNT
ELE-07480,317,394,2.4,80,2122,366,DISCOUNT
GRO-07482,217,17,3.0,1953,2557,286,DISCOUNT
ELE-07488,348,326,3.5,93,1214,468,DISCOUNT
GRO-07493,896,64,4.1,1949,39,431,RESTOCK
ELE-07497,421,460,3.1,39,8,543,DISCOUNT
APP-07498,840,65,2.0,1876,42,604,RESTOCK
GRO-07500,519,478,2.3,2236,19,527,RESTOCK
CLO-07504,698,327,2.7,82,2784,68,DISCOUNT
GRO-07511,279,365,2.1,1073,2147,351,DISCOUNT
APP-07512,821,374,4.8,1792,43,592,RESTOCK
APP-07515,467,258,2.4,95,32,989,DISCOUNT
CLO-07516,864,167,2.7,62,68,416,NO CHANGE
ELE-07517,45,460,2.4,11,5,311,DISCOUNT
GRO-07520,639,482,2.0,2886,1148,891,NO CHANGE
SKI-07525,833,94,2.9,2658,89,837,RESTOCK
ELE-07526,694,356,3.9,86,90,839,DISCOUNT
APP-07529,365,237,4.7,94,1145,613,DISCOUNT
FUR-07531,821,495,4.1,2509,1733,911,DISCOUNT
ELE-07538,36,78,2.5,1898,1372,507,DISCOUNT
COS-07539,559,238,3.9,47,2170,833,DISCOUNT
GRO-07540,727,109,3.5,1267,51,809,NO CHANGE
SKI-07541,115,439,3.9,2887,2162,730,DISCOUNT
COS-07543,520,125,3.6,66,40,133,RESTOCK
FUR-07545,859,471,2.6,2900,1249,937,NO CHANGE
ELE-07546,276,22,3.0,1542,2685,720,DISCOUNT
ELE-07556,739,55,3.7,80,1258,438,DISCOUNT
CLO-07558,872,315,2.7,75,52,944,DISCOUNT
CLO-07561,339,25,2.4,28,7,677,DISCOUNT
COS-07564,856,214,2.3,34,73,464,NO CHANGE
SKI-07566,726,125,3.6,78,2812,506,DISCOUNT
GRO-07568,286,404,1.5,51,61,474,DISCOUNT
FUR-07569,464,158,2.1,83,96,822,DISCOUNT
GRO-07570,982,254,1.8,1164,2384,264,DISCOUNT
ELE-07571,30,415,4.1,1452,51,119,RESTOCK
COS-07572,919,65,2.3,42,17,641,DISCOUNT
CLO-07574,931,117,2.9,1767,83,844,NO CHANGE
FUR-07575,261,193,2.9,2883,29,138,RESTOCK
SKI-07577,836,432,1.3,2881,81,472,RESTOCK
COS-07578,859,379,2.6,2730,1189,141,RESTOCK
COS-07579,179,181,2.0,79,54,890,DISCOUNT
HOM-07580,253,220,2.2,1645,96,849,NO CHANGE
GRO-07581,55,274,4.2,7,1666,24,DISCOUNT
SKI-07582,779,202,3.2,2744,2486,131,DISCOUNT
COS-07585,601,372,3.9,2743,69,559,RESTOCK
COS-07587,304,66,2.0,1221,1499,575,DISCOUNT
GRO-07590,770,428,3.9,20,37,636,DISCOUNT
GRO-07593,568,438,3.9,2143,77,408,RESTOCK
HOM-07595,338,288,2.0,2203,2330,471,DISCOUNT
SKI-07597,430,309,2.2,1689,1115,195,NO CHANGE
SKI-07599,670,459,3.1,99,81,30,RESTOCK
GRO-07600,963,486,3.0,2115,2916,556,DISCOUNT
ELE-07601,180,55,4.5,2957,2480,114,DISCOUNT
COS-07603,447,126,4.8,43,68,556,DISCOUNT
COS-07606,364,368,1.5,2471,78,269,RESTOCK
CLO-07607,867,6,4.3,81,34,616,DISCOUNT
GRO-07610,807,407,1.9,1595,64,497,RESTOCK
FUR-07612,797,83,2.0,2629,69,650,RESTOCK
CLO-07614,10,61,3.4,1848,32,6,RESTOCK
APP-07616,888,231,2.7,60,1124,533,DISCOUNT
COS-07617,117,473,3.7,63,2969,793,DISCOUNT
FUR-07619,404,253,3.8,1951,94,702,RESTOCK
ELE-07621,854,126,3.2,28,1962,74,DISCOUNT
SKI-07624,52,312,3.0,67,44,523,DISCOUNT
APP-07625,998,29,1.8,64,2174,222,DISCOUNT
CLO-07626,286,66,3.9,1590,64,68,RESTOCK
SKI-07628,546,128,4.8,1103,2057,45,DISCOUNT
HOM-07629,770,216,1.6,1511,2494,434,DISCOUNT
SKI-07636,131,478,4.7,22,1600,868,DISCOUNT
FUR-07639,938,344,3.9,2748,53,554,RESTOCK
APP-07641,632,201,1.7,23,1274,515,DISCOUNT
ELE-07644,83,206,2.8,2273,1300,518,DISCOUNT
FUR-07647,931,304,2.9,23,91,51,RESTOCK
HOM-07648,237,70,2.2,1947,2614,149,DISCOUNT
GRO-07649,160,309,3.3,32,2927,659,DISCOUNT
CLO-07651,5,114,2.6,1292,16,464,NO CHANGE
HOM-07652,691,127,2.4,2862,1968,731,DISCOUNT
HOM-07653,555,325,1.1,95,95,268,NO CHANGE
COS-07654,140,46,3.7,22,42,517,DISCOUNT
GRO-07655,158,186,2.9,88,2544,876,DISCOUNT
COS-07657,654,61,4.9,96,1371,752,DISCOUNT
SKI-07666,324,286,1.9,2509,2257,713,DISCOUNT
COS-07668,230,28,2.5,2576,2490,331,DISCOUNT
HOM-07669,886,303,2.6,1056,2107,234,DISCOUNT
COS-07672,537,437,2.7,96,1075,316,DISCOUNT
GRO-07673,301,7,2.9,55,61,394,DISCOUNT
GRO-07674,919,176,1.6,90,2551,256,DISCOUNT
FUR-07678,571,121,4.9,32,66,67,RESTOCK
CLO-07679,185,171,2.5,89,61,884,DISCOUNT
COS-07680,905,431,4.6,2241,2971,502,DISCOUNT
GRO-07681,281,241,3.6,2321,45,81,RESTOCK
SKI-07683,608,86,1.5,2640,1477,993,DISCOUNT
ELE-07686,22,78,4.4,2516,2154,571,DISCOUNT
APP-07687,28,184,2.5,99,85,466,DISCOUNT
HOM-07688,137,54,4.5,2073,58,754,NO CHANGE
CLO-07689,608,388,3.9,45,15,597,DISCOUNT
SKI-07697,584,103,3.7,1434,43,207,RESTOCK
GRO-07699,138,221,2.8,39,2114,178,DISCOUNT
COS-07702,68,407,1.2,1039,55,970,DISCOUNT
APP-07706,682,15,3.3,1878,16,290,RESTOCK
HOM-07707,24,162,1.7,2659,43,98,RESTOCK
ELE-07708,408,162,4.4,52,40,862,DISCOUNT
CLO-07709,514,60,4.5,2988,2307,321,DISCOUNT
FUR-07714,605,33,3.3,1837,87,97,RESTOCK
ELE-07715,589,442,3.7,2149,1754,758,DISCOUNT
APP-07719,23,414,2.6,1860,68,631,RESTOCK
ELE-07721,912,202,3.6,1848,2766,847,DISCOUNT
CLO-07722,980,463,3.2,2703,77,998,RESTOCK
ELE-07723,551,189,1.3,1809,2426,694,DISCOUNT
FUR-07724,726,259,1.2,62,1947,898,DISCOUNT
CLO-07725,985,241,3.2,89,1177,782,DISCOUNT
COS-07726,16,10,4.6,97,2751,328,DISCOUNT
HOM-07730,592,168,1.2,1191,79,181,RESTOCK
ELE-07731,660,216,4.4,2195,33,978,NO CHANGE
FUR-07733,448,207,3.4,49,77,35,RESTOCK
APP-07739,852,454,2.9,67,97,866,DISCOUNT
HOM-07743,266,66,2.2,57,58,874,DISCOUNT
HOM-07744,87,300,1.2,33,91,452,DISCOUNT
FUR-07745,817,350,2.1,2863,2647,104,DISCOUNT
SKI-07746,24,369,3.1,5,56,972,DISCOUNT
HOM-07748,799,472,1.6,95,15,113,RESTOCK
APP-07752,942,128,2.6,2289,54,66,RESTOCK
FUR-07753,981,27,2.8,58,2089,893,DISCOUNT
HOM-07754,36,460,4.8,2090,2809,475,DISCOUNT
ELE-07756,502,70,2.2,1239,95,815,DISCOUNT
FUR-07760,191,206,3.2,2118,10,822,NO CHANGE
FUR-07761,600,342,2.8,1504,1285,884,DISCOUNT
GRO-07763,767,430,2.7,32,90,535,NO CHANGE
SKI-07770,82,247,1.8,2509,2178,150,DISCOUNT
APP-07773,547,124,3.2,1693,2517,248,DISCOUNT
GRO-07776,339,133,4.8,59,73,164,NO CHANGE
ELE-07777,566,126,3.6,80,2401,666,DISCOUNT
COS-07779,875,323,3.0,7,90,556,DISCOUNT
FUR-07780,676,421,3.8,54,2304,436,DISCOUNT
ELE-07781,435,147,2.0,69,64,595,DISCOUNT
ELE-07782,162,146,1.3,82,71,215,DISCOUNT
SKI-07786,18,313,3.2,60,28,263,DISCOUNT
SKI-07787,721,475,4.8,2539,1877,802,DISCOUNT
APP-07788,381,230,3.7,1105,2204,657,DISCOUNT
CLO-07790,622,414,1.9,2039,41,44,RESTOCK
HOM-07793,591,378,2.0,77,1867,738,DISCOUNT
SKI-07794,909,155,1.7,76,48,25,RESTOCK
ELE-07795,981,462,1.7,25,2505,49,DISCOUNT
ELE-07801,498,69,3.5,40,2186,472,DISCOUNT
COS-07802,676,409,4.5,36,54,961,DISCOUNT
SKI-07810,740,318,4.6,53,45,72,RESTOCK
SKI-07812,760,140,3.0,1699,70,620,RESTOCK
ELE-07816,171,78,2.3,1425,1594,697,DISCOUNT
APP-07818,301,137,3.0,71,1642,226,DISCOUNT
CLO-07822,714,52,4.5,1689,2923,292,DISCOUNT
COS-07823,805,212,3.3,51,2521,326,DISCOUNT
SKI-07826,322,36,4.4,1067,1941,736,DISCOUNT
SKI-07828,411,113,4.2,1374,30,666,NO CHANGE
COS-07830,915,360,3.4,2659,2762,696,DISCOUNT
FUR-07832,606,420,4.0,24,1378,460,DISCOUNT
COS-07835,465,323,3.1,88,69,375,NO CHANGE
APP-07837,376,369,1.1,65,48,904,DISCOUNT
COS-07841,186,328,4.5,2371,12,234,RESTOCK
CLO-07842,59,392,1.3,2680,66,640,RESTOCK
ELE-07843,992,197,2.1,88,39,476,NO CHANGE
SKI-07845,516,286,1.3,2956,2354,157,DISCOUNT
CLO-07846,491,433,1.3,61,2728,37,DISCOUNT
FUR-07850,808,253,4.8,12,9,752,DISCOUNT
COS-07853,67,438,4.7,2473,2627,515,DISCOUNT
ELE-07860,857,120,2.7,14,1320,30,DISCOUNT
ELE-07862,968,211,3.5,2434,95,331,RESTOCK
APP-07864,387,305,3.8,42,1824,648,DISCOUNT
CLO-07865,89,413,4.7,2612,72,16,RESTOCK
FUR-07871,552,404,4.3,89,18,142,RESTOCK
HOM-07874,76,244,1.2,2889,9,387,RESTOCK
HOM-07876,570,298,1.1,54,9,801,DISCOUNT
ELE-07877,740,472,1.4,97,50,618,DISCOUNT
CLO-07880,21,58,3.5,78,2763,177,DISCOUNT
HOM-07881,135,248,3.8,14,2385,454,DISCOUNT
SKI-07882,415,199,3.5,1408,2815,271,DISCOUNT
FUR-07887,580,23,2.5,71,44,935,DISCOUNT
ELE-07890,472,463,1.0,1403,26,614,RESTOCK
COS-07891,86,342,3.8,1840,51,57,RESTOCK
COS-07892,191,124,1.4,1374,20,941,DISCOUNT
COS-07893,459,200,2.3,28,1611,221,DISCOUNT
SKI-07894,680,163,4.7,2744,51,530,RESTOCK
APP-07896,385,123,2.8,2253,55,219,RESTOCK
SKI-07899,536,249,4.4,95,83,619,DISCOUNT
HOM-07901,170,112,3.9,34,64,740,DISCOUNT
APP-07902,771,300,5.0,2500,1001,55,RESTOCK
ELE-07906,531,102,2.0,13,67,584,DISCOUNT
SKI-07909,522,11,1.9,73,1871,501,DISCOUNT
CLO-07912,102,12,3.1,2787,92,192,RESTOCK
CLO-07916,523,443,2.6,2374,13,231,RESTOCK
SKI-07917,103,346,3.8,85,86,623,DISCOUNT
CLO-07919,656,187,3.8,20,2869,817,DISCOUNT
APP-07921,108,366,4.3,2827,2105,812,DISCOUNT
GRO-07923,895,27,1.7,1264,1740,383,DISCOUNT
CLO-07932,441,320,2.9,1029,18,292,RESTOCK
APP-07933,854,171,1.6,1371,2335,315,DISCOUNT
ELE-07935,557,62,4.5,1692,49,14,RESTOCK
FUR-07937,729,86,3.7,2541,2475,183,DISCOUNT
GRO-07938,205,431,4.3,41,14,437,DISCOUNT
APP-07941,304,108,4.3,2934,1153,389,RESTOCK
ELE-07946,227,163,4.8,1491,2605,501,DISCOUNT
CLO-07948,547,480,1.7,97,58,421,NO CHANGE
ELE-07949,584,306,4.7,2863,2596,908,DISCOUNT
HOM-07950,354,199,2.7,2083,81,833,NO CHANGE
GRO-07951,83,278,2.5,1148,2615,872,DISCOUNT
COS-07955,533,91,3.1,1110,1325,137,DISCOUNT
FUR-07956,817,277,4.6,47,92,141,RESTOCK
CLO-07957,654,463,3.6,10,2682,221,DISCOUNT
SKI-07964,161,109,1.8,1250,1672,364,DISCOUNT
APP-07965,172,254,4.9,2844,12,577,RESTOCK
FUR-07970,643,298,4.4,14,2051,411,DISCOUNT
SKI-07975,336,192,1.5,43,33,873,DISCOUNT
GRO-07977,870,308,1.3,1869,40,121,RESTOCK
HOM-07979,673,372,3.6,67,1859,414,DISCOUNT
FUR-07980,801,143,4.9,2955,2313,671,DISCOUNT
COS-07981,545,442,2.6,91,1416,746,DISCOUNT
ELE-07982,196,78,3.6,2252,17,2,RESTOCK
GRO-07983,47,187,1.0,2293,2062,777,DISCOUNT
GRO-07985,378,299,5.0,92,39,137,RESTOCK
SKI-07987,975,287,3.1,65,2401,568,DISCOUNT
FUR-07990,255,61,3.2,38,1450,743,DISCOUNT
SKI-07991,829,22,1.2,17,11,752,DISCOUNT
HOM-07994,700,170,2.0,1978,29,503,RESTOCK
HOM-07997,587,423,2.2,42,1926,962,DISCOUNT
HOM-07999,541,327,2.1,2277,1764,309,DISCOUNT
CLO-08007,318,234,4.6,63,97,126,RESTOCK
APP-08014,19,374,4.8,1240,1063,539,DISCOUNT
COS-08015,575,71,4.9,25,2403,895,DISCOUNT
GRO-08019,174,186,1.3,38,1252,695,DISCOUNT
GRO-08020,407,125,3.7,2702,2247,864,DISCOUNT
SKI-08021,295,446,3.8,18,48,555,DISCOUNT
SKI-08022,859,456,2.8,53,71,296,RESTOCK
CLO-08023,634,432,1.4,2074,2266,529,DISCOUNT
COS-08024,592,480,4.8,2021,43,511,RESTOCK
GRO-08029,53,60,4.7,1888,38,904,NO CHANGE
ELE-08034,416,115,1.9,13,65,614,DISCOUNT
SKI-08035,101,151,2.2,36,2211,467,DISCOUNT
ELE-08036,714,484,3.2,1252,84,344,RESTOCK
CLO-08038,479,371,3.9,2727,16,4,RESTOCK
COS-08039,501,241,4.3,1782,68,879,NO CHANGE
COS-08041,227,499,3.1,2191,2853,420,DISCOUNT
SKI-08043,880,13,2.1,1918,7,980,NO CHANGE
SKI-08046,909,367,1.5,16,28,801,DISCOUNT
COS-08048,238,233,2.2,2102,1354,857,DISCOUNT
SKI-08050,685,57,3.0,8,2735,296,DISCOUNT
ELE-08052,743,322,2.4,13,2987,639,DISCOUNT
FUR-08054,383,191,2.7,1055,1886,328,DISCOUNT
CLO-08055,794,426,2.3,43,1714,60,DISCOUNT
GRO-08058,378,208,4.4,44,1308,911,DISCOUNT
FUR-08060,950,382,3.4,45,2446,656,DISCOUNT
FUR-08068,354,194,1.1,1932,6,571,RESTOCK
HOM-08083,686,389,2.4,1269,2918,285,DISCOUNT
SKI-08086,840,306,3.3,91,2071,726,DISCOUNT
APP-08088,769,374,3.6,81,2306,854,DISCOUNT
GRO-08089,436,440,2.1,32,1981,440,DISCOUNT
APP-08091,969,309,2.3,56,73,744,DISCOUNT
SKI-08092,849,23,2.7,1603,2320,655,DISCOUNT
SKI-08094,171,355,1.4,68,7,298,NO CHANGE
COS-08100,500,381,2.7,2977,41,937,RESTOCK
SKI-08102,12,218,3.6,7,2701,478,DISCOUNT
CLO-08106,550,472,4.7,1084,65,510,RESTOCK
GRO-08107,48,247,4.8,29,37,621,DISCOUNT
ELE-08112,73,417,4.2,1107,7,58,RESTOCK
ELE-08114,334,253,3.6,37,67,405,DISCOUNT
FUR-08115,547,73,4.0,44,47,409,DISCOUNT
APP-08117,122,384,2.9,41,1914,812,DISCOUNT
HOM-08120,4,144,2.9,2516,79,999,NO CHANGE
FUR-08123,178,358,2.6,64,28,926,DISCOUNT
GRO-08125,832,91,2.0,1507,1460,99,DISCOUNT
FUR-08133,650,26,2.5,23,1858,836,DISCOUNT
HOM-08134,910,469,3.5,65,2324,779,DISCOUNT
ELE-08135,336,282,4.7,52,11,954,DISCOUNT
APP-08136,178,413,1.4,11,14,135,RESTOCK
APP-08140,73,243,2.6,1525,97,777,NO CHANGE
GRO-08141,381,321,4.9,68,1294,354,DISCOUNT
CLO-08142,818,144,2.1,2935,18,465,RESTOCK
HOM-08146,620,380,3.4,2755,2139,134,NO CHANGE
SKI-08147,772,127,1.6,2323,1697,45,RESTOCK
FUR-08148,513,342,4.3,29,65,560,DISCOUNT
SKI-08152,808,228,3.9,2364,2744,481,DISCOUNT
HOM-08154,898,133,3.2,68,36,902,DISCOUNT
HOM-08157,629,469,4.4,85,64,390,NO CHANGE
APP-08162,383,182,2.1,68,2360,117,DISCOUNT
HOM-08166,867,37,2.1,42,1606,803,DISCOUNT
FUR-08167,628,6,3.6,31,92,671,DISCOUNT
APP-08171,867,309,4.2,19,71,584,DISCOUNT
GRO-08172,413,45,1.4,30,2566,649,DISCOUNT
HOM-08179,68,132,2.3,1283,1200,183,DISCOUNT
GRO-08181,179,240,2.7,24,2170,881,DISCOUNT
APP-08185,490,356,3.3,2019,1407,793,DISCOUNT
APP-08187,117,481,2.9,54,79,405,DISCOUNT
APP-08189,479,198,3.1,41,1785,385,DISCOUNT
APP-08191,644,421,1.7,66,16,560,DISCOUNT
ELE-08192,560,258,2.0,35,73,930,DISCOUNT
ELE-08194,767,340,3.6,8,35,755,DISCOUNT
SKI-08195,319,60,3.3,2986,1640,868,DISCOUNT
ELE-08201,811,84,4.9,79,1022,219,DISCOUNT
SKI-08202,49,16,3.6,92,25,236,DISCOUNT
COS-08203,766,10,2.9,9,2880,994,DISCOUNT
CLO-08207,784,332,1.0,94,2301,127,DISCOUNT
FUR-08212,218,434,3.2,2681,2940,600,DISCOUNT
ELE-08216,423,233,3.8,2624,2958,682,DISCOUNT
APP-08218,491,54,2.2,2376,1083,967,DISCOUNT
SKI-08221,932,301,4.0,1567,81,577,RESTOCK
COS-08224,239,317,4.2,92,46,267,NO CHANGE
ELE-08225,915,188,1.0,37,6,529,DISCOUNT
CLO-08226,271,373,3.3,58,2702,623,DISCOUNT
FUR-08231,432,125,2.3,15,2632,21,DISCOUNT
COS-08232,983,290,3.4,1275,1020,810,DISCOUNT
APP-08238,680,48,4.1,1747,2033,149,DISCOUNT
ELE-08239,926,10,2.3,1661,2477,8,DISCOUNT
SKI-08240,862,417,4.3,2094,2930,256,DISCOUNT
GRO-08241,992,465,3.6,1982,2529,895,DISCOUNT
COS-08242,894,338,4.1,43,48,545,NO CHANGE
HOM-08247,398,252,3.4,1693,67,365,RESTOCK
ELE-08248,784,242,1.7,1085,65,156,RESTOCK
FUR-08249,995,166,4.6,1792,2930,656,DISCOUNT
SKI-08250,7,319,2.1,1746,2340,761,DISCOUNT
HOM-08257,435,182,3.8,81,2985,339,DISCOUNT
ELE-08258,405,30,2.9,89,2959,338,DISCOUNT
ELE-08261,283,484,2.3,47,47,511,DISCOUNT
HOM-08269,960,465,1.7,17,2420,233,DISCOUNT
GRO-08271,226,344,4.0,57,1928,741,DISCOUNT
CLO-08275,648,104,1.4,13,9,595,DISCOUNT
CLO-08277,269,4,2.3,27,76,534,DISCOUNT
ELE-08278,912,413,1.5,92,1900,777,DISCOUNT
HOM-08279,591,62,1.4,25,52,949,DISCOUNT
HOM-08280,126,257,1.4,2844,56,648,RESTOCK
HOM-08283,873,416,2.9,82,1537,916,DISCOUNT
ELE-08286,445,305,3.5,2974,2394,492,DISCOUNT
ELE-08289,896,94,3.2,1893,10,598,RESTOCK
APP-08291,895,322,3.6,78,2212,595,DISCOUNT
FUR-08294,436,133,2.6,29,44,932,DISCOUNT
ELE-08296,77,46,1.7,1879,8,481,RESTOCK
CLO-08297,689,281,2.9,90,86,818,DISCOUNT
ELE-08298,956,309,4.2,43,42,841,DISCOUNT
CLO-08305,778,329,3.2,1810,44,46,RESTOCK
CLO-08306,948,286,3.4,25,46,832,DISCOUNT
FUR-08311,342,50,2.9,1935,28,945,NO CHANGE
APP-08313,568,460,2.1,2409,31,15,RESTOCK
COS-08314,430,483,4.0,88,42,142,RESTOCK
SKI-08318,303,272,3.6,1003,1772,183,DISCOUNT
GRO-08319,882,270,3.5,2900,10,580,RESTOCK
SKI-08322,712,185,4.8,2952,1133,503,RESTOCK
APP-08323,559,358,4.9,97,1923,620,DISCOUNT
ELE-08325,70,191,1.7,1409,1350,982,DISCOUNT
APP-08327,31,167,1.3,65,1886,140,DISCOUNT
ELE-08328,242,354,1.7,11,63,897,DISCOUNT
HOM-08332,860,359,1.3,46,2275,161,DISCOUNT
CLO-08338,181,161,2.7,2096,2589,144,DISCOUNT
APP-08340,505,171,2.4,69,2084,666,DISCOUNT
COS-08341,15,350,3.5,2763,2946,894,DISCOUNT
GRO-08342,422,7,3.5,77,61,713,DISCOUNT
APP-08344,247,428,3.7,85,1784,319,DISCOUNT
ELE-08345,562,214,4.8,71,24,132,RESTOCK
ELE-08351,207,38,3.1,43,1225,58,DISCOUNT
SKI-08353,479,317,4.6,2028,43,961,NO CHANGE
HOM-08355,408,54,1.8,2767,1891,275,DISCOUNT
HOM-08356,689,69,3.4,86,21,185,RESTOCK
APP-08358,157,417,1.9,1300,74,978,DISCOUNT
FUR-08359,430,406,2.8,26,1055,490,DISCOUNT
FUR-08360,829,401,3.8,1844,98,705,RESTOCK
ELE-08363,699,433,2.3,2171,1646,277,NO CHANGE
CLO-08364,743,76,4.8,62,32,505,DISCOUNT
APP-08369,883,291,2.0,2044,2936,610,DISCOUNT
GRO-08371,557,369,4.3,7,52,73,RESTOCK
GRO-08373,501,64,3.7,79,2159,573,DISCOUNT
GRO-08375,1,0,1.3,1079,1401,49,DISCOUNT
ELE-08376,47,474,3.0,1737,75,724,NO CHANGE
SKI-08378,782,433,2.5,1128,1500,635,DISCOUNT
GRO-08380,301,59,5.0,1717,43,789,NO CHANGE
FUR-08384,202,300,3.1,2119,69,438,RESTOCK
HOM-08386,953,218,4.7,67,2775,379,DISCOUNT
GRO-08388,921,138,3.7,7,84,389,NO CHANGE
COS-08389,369,19,3.6,97,91,502,DISCOUNT
CLO-08394,580,285,1.5,30,21,889,DISCOUNT
GRO-08395,791,440,2.2,17,20,939,DISCOUNT
ELE-08396,432,440,3.8,2354,74,550,RESTOCK
ELE-08399,418,304,1.9,1746,1737,788,DISCOUNT
GRO-08403,470,298,3.1,84,1965,895,DISCOUNT
GRO-08404,483,60,3.3,23,1323,878,DISCOUNT
HOM-08405,940,285,2.7,41,95,999,DISCOUNT
GRO-08407,187,329,3.1,1314,71,686,NO CHANGE
SKI-08408,38,15,3.0,2072,54,681,NO CHANGE
COS-08409,320,396,4.2,81,49,899,DISCOUNT
CLO-08410,655,285,3.4,1604,1544,75,DISCOUNT
SKI-08411,800,182,4.2,2922,19,311,RESTOCK
GRO-08414,642,211,3.6,53,34,951,DISCOUNT
APP-08417,884,397,3.3,1859,2248,508,DISCOUNT
FUR-08421,276,495,1.3,47,1919,866,DISCOUNT
APP-08422,862,193,2.6,41,1772,570,DISCOUNT
HOM-08423,223,324,3.9,34,2228,120,DISCOUNT
CLO-08426,303,441,3.0,22,1055,141,DISCOUNT
ELE-08427,477,92,4.8,1548,2081,665,DISCOUNT
SKI-08433,217,153,2.3,1583,1711,130,DISCOUNT
FUR-08436,837,282,1.0,1970,1478,471,DISCOUNT
ELE-08440,961,252,3.1,54,88,523,NO CHANGE
SKI-08441,80,414,3.4,28,1599,698,DISCOUNT
COS-08443,672,409,4.9,89,2454,804,DISCOUNT
HOM-08446,935,234,4.2,2339,2191,942,DISCOUNT
COS-08448,863,345,2.3,1529,71,296,RESTOCK
SKI-08451,495,130,3.3,2285,78,944,NO CHANGE
APP-08452,120,325,1.3,1888,62,451,RESTOCK
SKI-08455,423,161,1.1,38,1556,931,DISCOUNT
CLO-08460,432,454,2.1,1414,67,972,NO CHANGE
FUR-08467,186,220,2.3,24,68,313,DISCOUNT
GRO-08468,494,386,1.5,69,90,869,DISCOUNT
SKI-08469,706,24,3.2,95,2651,473,DISCOUNT
CLO-08471,87,469,1.5,1511,1158,927,DISCOUNT
SKI-08472,227,327,1.8,1031,1496,571,DISCOUNT
COS-08474,869,69,4.6,2628,11,50,RESTOCK
COS-08475,311,300,4.2,2654,2040,476,DISCOUNT
CLO-08476,320,278,3.0,2313,1667,1,RESTOCK
CLO-08477,701,316,4.9,1261,2373,380,DISCOUNT
GRO-08478,7,254,3.2,36,90,783,DISCOUNT
FUR-08479,63,443,1.2,5,33,641,DISCOUNT
APP-08480,908,482,3.1,14,92,980,DISCOUNT
HOM-08481,658,327,2.8,39,2304,846,DISCOUNT
FUR-08482,717,90,3.1,1679,2220,566,DISCOUNT
HOM-08483,51,336,3.5,33,1900,942,DISCOUNT
APP-08484,210,268,3.0,2252,1828,717,DISCOUNT
HOM-08490,364,483,2.3,49,8,794,DISCOUNT
COS-08491,259,263,4.6,1756,36,605,RESTOCK
ELE-08493,166,281,3.8,16,66,406,DISCOUNT
ELE-08495,228,183,3.3,57,97,469,DISCOUNT
FUR-08498,515,5,4.1,2305,1879,16,DISCOUNT
APP-08500,146,209,4.6,1571,8,809,NO CHANGE
ELE-08501,359,175,4.8,2257,1310,115,RESTOCK
ELE-08502,951,361,4.8,38,39,217,RESTOCK
SKI-08505,428,386,4.9,64,1722,352,DISCOUNT
GRO-08509,817,352,3.9,79,2352,274,DISCOUNT
GRO-08510,533,260,4.6,30,74,832,DISCOUNT
SKI-08511,693,475,2.0,55,1191,737,DISCOUNT
SKI-08514,739,343,2.2,2499,50,382,RESTOCK
ELE-08518,720,298,4.7,71,1554,679,DISCOUNT
HOM-08523,35,488,4.1,61,2221,185,DISCOUNT
APP-08526,858,216,4.8,2462,1558,731,DISCOUNT
CLO-08529,732,178,3.7,5,2579,552,DISCOUNT
SKI-08531,645,336,3.7,2551,38,67,RESTOCK
